uai,nom_etablissement,nombre de lettre,_3eme_total,longitude,latitude,taux_de_reussite_g
9760042S,Collège de Tsimkoura,20,228,45.15056004907721,-12.934883004912948,75.0
0141268C,Collège Guillaume de Normandie,30,135,-0.34696061196262384,49.16098458295274,93.0
0141553M,Collège Stephen Hawking,23,68,-0.36023049666148743,49.15728610302962,77.0
0141363F,Collège Nelson Mandela,22,88,-0.34496018915318594,49.201004362430716,89.0
0500053L,Collège Le Fairage,18,47,-1.4037505983876106,49.18425859520142,84.0
0500068C,Collège Saint-Exupéry,21,56,-1.31045682573086,49.41031945923135,85.0
0611023F,Collège François Truffaut,25,74,-0.016470583940718663,48.742108808954065,89.0
0271096V,Collège Marie Curie,19,102,0.5886605594087218,49.09247192372764,63.0
0271398Y,Collège les Fougères,20,84,1.1491789508863053,49.21321763148307,78.0
0761701L,Collège Roncherolles,20,151,0.48505623165713097,49.57052160326197,90.0
0761698H,Collège Gérard Philipe,22,76,0.13806592560644337,49.49699513535347,89.0
0761739C,Collège Descartes,17,77,0.10889908760472737,49.51942738484198,85.0
0761782Z,Collège Eugène Varlin,21,83,0.17156939942641686,49.51609891829551,74.0
0761737A,Collège Denis Diderot,21,96,1.0585113368336174,49.42103688213659,72.0
0761949F,Collège Fernand Léger,21,109,1.0646443718603311,49.429034473147595,79.0
0760083C,Collège Jean Charcot,20,114,1.0962308396334037,49.3569361587521,77.0
0761745J,Collège Camille Claudel,23,125,1.0891656628493005,49.42928741250463,89.0
0331618E,Collège Léonard Lenoir,22,82,-0.5538237748046175,44.84153932220803,86.0
0331753B,Collège Blanqui,15,67,-0.5504623950780059,44.873897200336074,85.0
0331419N,Collège Georges Rayet,21,150,-0.5151929469879545,44.842138625193755,84.0
0332189A,Collège Nelson Mandela,22,122,-0.5331585713029526,44.8388487614692,84.0
0330106L,Collège François Mitterrand,27,101,-0.6450723665147032,44.7919202102726,84.0
0330163Y,Collège Élie Faure,18,145,0.20311419962138558,44.84251417619523,79.0
0400103V,Collège Lubet Barbon,20,167,-0.5093728558010466,43.87779141657054,70.0
0470677F,Collège Ducos du Hauron,23,130,0.6313424011554384,44.19494104848643,65.0
0640609P,Collège Albert Camus,20,100,-1.4534808198389901,43.499360089811226,88.0
0870072F,Collège André Maurois,21,191,1.227624328711415,45.834842987816614,85.0
0170081W,Collège La Fayette,18,128,-0.9618604247561143,45.929442164610386,74.0
0170063B,Collège Edgar Quinet,20,197,-0.6516998885869859,45.736004222229255,92.0
0790027A,Collège Jean Zay,16,149,-0.4782495368961803,46.31868940967251,84.0
0790052C,Collège Pierre et Marie Curie,29,156,-0.4546243153449538,46.335101606306985,80.0
0860799B,Collège Jules Verne,19,141,0.35596906854496185,46.595747066157315,77.0
0860702W,Collège Jean Macé,17,94,0.5231316811789254,46.81861577368733,86.0
0110010B,Collège André Chénier,21,82,2.349310082875352,43.21227879537586,75.0
0110672W,Collège Jules Verne,19,143,2.351589984583764,43.21744505707045,74.0
0110810W,Collège de Grazailles,21,193,2.352159504668571,43.22434705240704,72.0
0301208A,Collège Eugène Vigne,20,118,4.637780315203951,43.81046622018786,89.0
0301282F,Collège Elsa Triolet,20,119,4.622010183247755,43.8104670615702,91.0
0301012M,Collège Léo Larguier,20,54,4.0303605122898185,44.210139155813,79.0
0300929X,Collège Mont Duplan,19,153,4.36424053264871,43.843305820120975,82.0
0300031W,Collège Georges Ville,21,117,4.64588054317843,44.25627691963847,83.0
0300037C,Collège Jean Vilar,18,158,4.434667601331774,43.685516150351695,90.0
0340016H,Collège la Dullague,19,137,3.23350544036122,43.343229897748,90.0
0340836Z,Collège Paul Riquet,19,158,3.219089794376368,43.34503046374759,75.0
0340025T,Collège des Deux Pins,21,148,3.751150125849816,43.453892120080134,71.0
0340031Z,Collège Fréderic Mistral,24,118,4.1239600014324616,43.671938083423754,78.0
0341592W,Collège Marcel Pagnol,21,104,3.8467403698128533,43.59644765313416,78.0
0090490J,Collège Louis Pasteur,21,39,1.842259562340841,42.923099607067826,87.0
0090056M,Collège Joseph-Paul Rambaud,27,138,1.6094885338698761,43.11465664048534,77.0
0120004P,Collège Jean Jaurès,19,41,2.282369802041451,44.5247234560744,69.0
0120622L,Collège Paul Ramadier,21,91,2.255759903876115,44.57080239612147,92.0
0310083X,Collège Didier Daurat,21,129,0.7199196120294634,43.1060406287638,74.0
0310086A,Collège George Sand,19,86,1.4087302727504742,43.58810548390916,78.0
0311630D,Collège Stendhal,16,91,1.4110490351957552,43.578453422181546,87.0
0650031F,Collège Desaix,14,146,0.07809035429572822,43.230546440553425,80.0
0810960D,Collège Jean Jaurès,19,138,2.2375884793108245,43.60797062312519,79.0
0810125W,Collège Louis Pasteur,21,182,1.9819915952249412,43.76078896227641,85.0
0820588U,Collège Olympe de Gouges,24,282,1.3804594009190363,44.015525470540524,90.0
0440309X,Collège Rosa Parks,18,73,-1.5917102604048903,47.23090401945198,87.0
0441613P,Collège Pierre Norange,22,91,-2.246099584192326,47.2663270361421,82.0
0491764B,Collège Claude Debussy,22,106,-0.5162502622117519,47.48939062753007,74.0
0490048L,Collège Jean Rostand,20,120,-0.5000595269804583,47.44934443235111,92.0
0721224P,Collège Le Marin,16,61,0.15693546614402518,47.964369257127046,82.0
0720989J,Collège Simone Veil,19,132,-0.322215437947841,47.83181690661591,91.0
0040055N,Collège Jean Giono,18,158,5.776499993006937,43.82531251715252,90.0
0132204A,Collège Pont de Vivaux,22,128,5.416830370752995,43.27705886764262,70.0
0134022B,Collège Louise Michel,21,147,5.408539592042221,43.27658883799274,86.0
0131260Z,Collège Edmond Rostand,22,102,5.408321004299624,43.3285229352973,84.0
0131261A,Collège Auguste Renoir,22,104,5.408349520146369,43.32773029636164,74.0
0131262B,Collège Jacques Prévert,23,145,5.432413527640791,43.325958622791504,86.0
0132314V,Collège Jean Giono,18,70,5.43448881533234,43.3307269894162,83.0
0131604Y,Collège Henri Wallon,20,145,5.386180404033253,43.3196178510615,81.0
0132730X,Collège Pytheas,15,85,5.396350601944149,43.33378119396453,75.0
0131757P,Collège L'Estaque,17,151,5.323538178186469,43.36302953235596,83.0
0131931D,Collège Thiers,14,105,5.382610144906995,43.296854155506374,79.0
0131932E,Collège Longchamp,17,220,5.388918166791596,43.30251976133512,82.0
0132208E,Collège Marcel Pagnol,21,110,5.04205763920382,43.41239943428008,74.0
0132212J,Collège Frédéric Mistral,24,86,4.977595357233713,43.409564143574286,62.0
0132323E,Collège Maximilien Robespierre,30,93,4.80437498911897,43.391664211472786,95.0
0132007L,Collège Jacques Prévert,23,139,5.231344038358879,43.41697231810928,95.0
0840759U,Collège Charles de Gaulle,25,195,5.4005664490460195,43.876194452197126,67.0
0840114T,Collège François Raspail,24,151,5.055179764114935,44.0628844411088,75.0
0840761W,Collège Alphonse Daudet,23,93,5.031266819380827,44.047555366708046,73.0
0840018N,Collège Paul Gauthier,21,106,5.048265999805911,43.841638031337595,71.0
0061174U,Collège Gérard Philipe,22,135,6.963340154600625,43.56994589845756,67.0
0060045S,Collège Antoine Risso,21,108,7.284940240781234,43.70732283822233,81.0
0060840F,Collège Frédéric Mistral,24,186,7.212340363560946,43.67372499276318,82.0
0061001F,Collège Louis Nucera,20,171,7.289079514092393,43.72361668686263,77.0
0830180V,Collège Henri Wallon,20,137,5.870136453438233,43.112711393187055,85.0
0831115L,Collège Marcel Pagnol,21,77,5.9311225972969766,43.126787902165255,85.0
0030119N,Collège Jules Verne,19,72,2.572359724427048,46.342987047039784,70.0
0631522M,Collège Albert Camus,20,160,3.1076595294985236,45.80771203821128,80.0
0631238D,Collège Antoine Audembron,25,158,3.5358697821799767,45.8628286393282,74.0
0071156U,Collège les Perrières,21,205,4.676279698777128,45.251692609672645,80.0
0071169H,Collège Roqua,13,148,4.386549705964646,44.627710643009706,82.0
0261090U,Collège Gustave Jaume,21,96,4.698560426694903,44.3820803985102,86.0
0261091V,Collège Albert Triboulet,24,72,5.056999384307703,45.04522509946785,94.0
0741165P,Collège Michel Servet,21,267,6.237469534232542,46.19285076495058,97.0
0382174G,Collège Savaldor Allende,24,247,5.265332604256228,45.612403028149586,68.0
0382044R,Collège Pablo Picasso,21,72,5.697010377282649,45.144597689992025,81.0
0381810L,Collège Gérard Philipe,22,111,5.678450539194562,45.1998522454648,77.0
0382032C,Collège Lucie Aubrac,20,88,5.734299014855217,45.16610722459182,81.0
0380013H,Collège Nelson Mandela,22,95,5.697140547137221,45.132686918601145,91.0
0010987T,Collège Jean Rostand,20,171,5.6713336668774454,46.269703224742685,87.0
0421086C,Collège Charles Exbrayat,24,154,4.573189781031106,45.49838174714388,86.0
0421677V,Collège Claude Fauriel,22,121,4.387580161645071,45.443003263344345,83.0
0692419E,Collège Emile Malfroy,21,170,4.785457621860339,45.607240351037326,83.0
0692420F,Collège Maurice Utrillo,23,187,4.704879941151015,45.98145349094129,62.0
0690131T,Collège Raoul Dufy,18,120,4.847529171105776,45.75881533570775,91.0
0690060R,Collège Jean Mermoz,19,72,4.888826360955459,45.733786848574546,97.0
0690076H,Collège Marcel Pagnol,21,62,4.818619042548059,45.69940404147715,78.0
0692700K,Collège Marie Laurencin,23,204,4.444735523834281,45.89664118540146,87.0
0691666L,Collège Aimé Césaire,20,112,4.9158810193013665,45.78502996666985,69.0
0691730F,Collège Paul Eluard,19,182,4.868958976382973,45.69977280394754,82.0
0251397H,Collège les Hautes Vignes,25,72,6.85640985034442,47.47165765562169,78.0
0690099H,Collège Jean Moulin,19,142,4.714890389447981,45.983782886444374,82.0
0251116C,Collège Les Clairs Soleils,26,135,6.058809727271883,47.25213678280834,81.0
0390883Y,Collège Maryse Bastié,21,141,5.468919719671181,47.08340082443504,80.0
0900295G,Collège Vauban,14,188,6.880679449730279,47.640149209830966,72.0
0900351T,Collège Simone Signoret,23,103,6.840144019496699,47.629446451764224,92.0
0710536X,Collège Jacques Prévert,23,124,4.845740006274551,46.81310830971988,80.0
0710534V,Collège Robert Schuman,22,129,4.835703569402592,46.32001804781104,78.0
0220054P,Collège Jean Racine,19,150,-2.7510851598346853,48.50911833490083,64.0
0350963G,Collège les Hautes Ourmes,25,115,-1.649410128522291,48.08946765302947,69.0
,,,,,,80.0
,,,,,,90.0
,,,,,,95.0
,,,,,,87.0
,,,,,,91.0
,,,,,,80.0
,,,,,,71.0
,,,,,,85.0
,,,,,,75.0
,,,,,,64.0
,,,,,,86.0
,,,,,,74.0
,,,,,,85.0
,,,,,,75.0
,,,,,,81.0
,,,,,,87.0
,,,,,,62.0
,,,,,,79.0
,,,,,,67.0
,,,,,,87.0
,,,,,,87.0
,,,,,,82.0
,,,,,,83.0
,,,,,,84.0
,,,,,,81.0
,,,,,,75.0
,,,,,,95.0
,,,,,,92.0
,,,,,,96.0
,,,,,,79.0
,,,,,,75.0
,,,,,,54.0
,,,,,,79.0
,,,,,,86.0
,,,,,,79.0
,,,,,,89.0
,,,,,,85.0
,,,,,,89.0
,,,,,,81.0
,,,,,,81.0
,,,,,,85.0
,,,,,,79.0
,,,,,,95.0
,,,,,,71.0
,,,,,,71.0
,,,,,,85.0
,,,,,,82.0
,,,,,,69.0
,,,,,,83.0
,,,,,,87.0
,,,,,,89.0
,,,,,,96.0
,,,,,,82.0
,,,,,,70.0
,,,,,,76.0
,,,,,,90.0
,,,,,,83.0
,,,,,,82.0
,,,,,,79.0
,,,,,,91.0
,,,,,,86.0
,,,,,,65.0
,,,,,,76.0
,,,,,,86.0
,,,,,,81.0
,,,,,,84.0
,,,,,,79.0
,,,,,,67.0
,,,,,,82.0
,,,,,,86.0
,,,,,,79.0
,,,,,,86.0
,,,,,,84.0
,,,,,,69.0
,,,,,,90.0
,,,,,,76.0
,,,,,,90.0
,,,,,,88.0
,,,,,,87.0
,,,,,,94.0
,,,,,,62.0
,,,,,,87.0
,,,,,,89.0
,,,,,,88.0
,,,,,,74.0
,,,,,,87.0
,,,,,,80.0
,,,,,,91.0
,,,,,,85.0
,,,,,,92.0
,,,,,,79.0
,,,,,,84.0
,,,,,,72.0
,,,,,,97.0
,,,,,,92.0
,,,,,,82.0
,,,,,,80.0
,,,,,,84.0
,,,,,,76.0
,,,,,,84.0
,,,,,,79.0
,,,,,,97.0
,,,,,,87.0
,,,,,,84.0
,,,,,,94.0
,,,,,,90.0
,,,,,,80.0
,,,,,,70.0
,,,,,,89.0
,,,,,,88.0
,,,,,,64.0
,,,,,,86.0
,,,,,,89.0
,,,,,,91.0
,,,,,,85.0
,,,,,,92.0
,,,,,,75.0
,,,,,,70.0
,,,,,,77.0
,,,,,,80.0
,,,,,,77.0
,,,,,,70.0
,,,,,,84.0
,,,,,,81.0
,,,,,,76.0
,,,,,,74.0
,,,,,,79.0
,,,,,,81.0
,,,,,,90.0
,,,,,,85.0
,,,,,,82.0
,,,,,,90.0
,,,,,,83.0
,,,,,,74.0
,,,,,,78.0
,,,,,,77.0
,,,,,,89.0
,,,,,,93.0
,,,,,,76.0
,,,,,,61.0
,,,,,,86.0
,,,,,,87.0
,,,,,,92.0
,,,,,,85.0
,,,,,,78.0
,,,,,,79.0
,,,,,,80.0
,,,,,,98.0
,,,,,,81.0
,,,,,,81.0
,,,,,,85.0
,,,,,,80.0
,,,,,,85.0
,,,,,,89.0
,,,,,,86.0
,,,,,,93.0
,,,,,,69.0
,,,,,,85.0
,,,,,,81.0
,,,,,,87.0
,,,,,,79.0
,,,,,,85.0
,,,,,,76.0
,,,,,,71.0
,,,,,,84.0
,,,,,,81.0
,,,,,,92.0
,,,,,,72.0
,,,,,,89.0
,,,,,,79.0
,,,,,,96.0
,,,,,,88.0
,,,,,,90.0
,,,,,,85.0
,,,,,,73.0
,,,,,,88.0
,,,,,,86.0
,,,,,,75.0
,,,,,,75.0
,,,,,,68.0
,,,,,,87.0
,,,,,,75.0
,,,,,,88.0
,,,,,,78.0
,,,,,,89.0
,,,,,,84.0
,,,,,,77.0
,,,,,,76.0
,,,,,,68.0
,,,,,,90.0
,,,,,,81.0
,,,,,,83.0
,,,,,,90.0
,,,,,,83.0
,,,,,,78.0
,,,,,,82.0
,,,,,,81.0
,,,,,,88.0
,,,,,,74.0
,,,,,,79.0
,,,,,,85.0
,,,,,,90.0
,,,,,,72.0
,,,,,,70.0
,,,,,,81.0
,,,,,,96.0
,,,,,,79.0
,,,,,,79.0
,,,,,,85.0
,,,,,,91.0
,,,,,,80.0
,,,,,,71.0
,,,,,,71.0
,,,,,,88.0
,,,,,,80.0
,,,,,,86.0
,,,,,,86.0
,,,,,,87.0
,,,,,,84.0
,,,,,,89.0
,,,,,,100.0
,,,,,,73.0
,,,,,,81.0
,,,,,,98.0
,,,,,,93.0
,,,,,,87.0
,,,,,,96.0
,,,,,,76.0
,,,,,,89.0
,,,,,,88.0
,,,,,,100.0
,,,,,,85.0
,,,,,,85.0
,,,,,,95.0
,,,,,,85.0
,,,,,,87.0
,,,,,,75.0
,,,,,,75.0
,,,,,,76.0
,,,,,,83.0
,,,,,,76.0
,,,,,,85.0
,,,,,,81.0
,,,,,,79.0
,,,,,,73.0
,,,,,,62.0
,,,,,,92.0
,,,,,,67.0
,,,,,,91.0
,,,,,,86.0
,,,,,,91.0
,,,,,,68.0
,,,,,,95.0
,,,,,,78.0
,,,,,,92.0
,,,,,,82.0
,,,,,,91.0
,,,,,,79.0
,,,,,,84.0
,,,,,,89.0
,,,,,,82.0
,,,,,,80.0
,,,,,,89.0
,,,,,,95.0
,,,,,,77.0
,,,,,,89.0
,,,,,,79.0
,,,,,,74.0
,,,,,,87.0
,,,,,,81.0
,,,,,,94.0
,,,,,,85.0
,,,,,,98.0
,,,,,,88.0
,,,,,,93.0
,,,,,,75.0
,,,,,,80.0
,,,,,,74.0
,,,,,,85.0
,,,,,,88.0
,,,,,,85.0
,,,,,,86.0
,,,,,,85.0
,,,,,,93.0
,,,,,,81.0
,,,,,,76.0
,,,,,,77.0
,,,,,,86.0
,,,,,,90.0
,,,,,,88.0
,,,,,,88.0
,,,,,,86.0
,,,,,,85.0
,,,,,,95.0
,,,,,,77.0
,,,,,,84.0
,,,,,,91.0
,,,,,,95.0
,,,,,,85.0
,,,,,,90.0
,,,,,,84.0
,,,,,,73.0
,,,,,,75.0
,,,,,,88.0
,,,,,,92.0
,,,,,,70.0
,,,,,,92.0
,,,,,,73.0
,,,,,,90.0
,,,,,,62.0
,,,,,,96.0
,,,,,,83.0
,,,,,,82.0
,,,,,,78.0
,,,,,,77.0
,,,,,,82.0
,,,,,,84.0
,,,,,,91.0
,,,,,,71.0
,,,,,,69.0
,,,,,,92.0
,,,,,,91.0
,,,,,,90.0
,,,,,,88.0
,,,,,,57.0
,,,,,,82.0
,,,,,,91.0
,,,,,,79.0
,,,,,,92.0
,,,,,,63.0
,,,,,,82.0
,,,,,,84.0
,,,,,,93.0
,,,,,,81.0
,,,,,,85.0
,,,,,,80.0
,,,,,,61.0
,,,,,,79.0
,,,,,,83.0
,,,,,,83.0
,,,,,,79.0
,,,,,,70.0
,,,,,,83.0
,,,,,,76.0
,,,,,,88.0
,,,,,,69.0
,,,,,,77.0
,,,,,,96.0
,,,,,,84.0
,,,,,,83.0
,,,,,,95.0
,,,,,,88.0
,,,,,,80.0
,,,,,,81.0
,,,,,,90.0
,,,,,,86.0
,,,,,,79.0
,,,,,,81.0
,,,,,,83.0
,,,,,,79.0
,,,,,,71.0
,,,,,,96.0
,,,,,,83.0
,,,,,,78.0
,,,,,,88.0
,,,,,,79.0
,,,,,,93.0
,,,,,,85.0
,,,,,,95.0
,,,,,,83.0
,,,,,,77.0
,,,,,,86.0
,,,,,,91.0
,,,,,,79.0
,,,,,,75.0
,,,,,,71.0
,,,,,,76.0
,,,,,,96.0
,,,,,,79.0
,,,,,,79.0
,,,,,,78.0
,,,,,,85.0
,,,,,,90.0
,,,,,,77.0
,,,,,,88.0
,,,,,,77.0
,,,,,,91.0
,,,,,,97.0
,,,,,,86.0
,,,,,,88.0
,,,,,,92.0
,,,,,,89.0
,,,,,,78.0
,,,,,,90.0
,,,,,,75.0
,,,,,,76.0
,,,,,,86.0
,,,,,,87.0
,,,,,,93.0
,,,,,,79.0
,,,,,,86.0
,,,,,,91.0
,,,,,,92.0
,,,,,,73.0
,,,,,,76.0
,,,,,,81.0
,,,,,,80.0
,,,,,,87.0
,,,,,,82.0
,,,,,,72.0
,,,,,,88.0
,,,,,,72.0
,,,,,,82.0
,,,,,,86.0
,,,,,,81.0
,,,,,,69.0
,,,,,,63.0
,,,,,,79.0
,,,,,,76.0
,,,,,,84.0
,,,,,,73.0
,,,,,,82.0
,,,,,,79.0
,,,,,,90.0
,,,,,,95.0
,,,,,,87.0
,,,,,,79.0
,,,,,,83.0
,,,,,,90.0
,,,,,,90.0
,,,,,,81.0
,,,,,,86.0
,,,,,,90.0
,,,,,,70.0
,,,,,,78.0
,,,,,,69.0
,,,,,,78.0
,,,,,,87.0
,,,,,,77.0
,,,,,,94.0
,,,,,,70.0
,,,,,,86.0
,,,,,,79.0
,,,,,,77.0
,,,,,,79.0
,,,,,,80.0
,,,,,,85.0
,,,,,,87.0
,,,,,,91.0
,,,,,,90.0
,,,,,,79.0
,,,,,,87.0
,,,,,,83.0
,,,,,,85.0
,,,,,,83.0
,,,,,,76.0
,,,,,,79.0
,,,,,,84.0
,,,,,,82.0
,,,,,,97.0
,,,,,,77.0
,,,,,,78.0
,,,,,,80.0
,,,,,,78.0
,,,,,,77.0
,,,,,,84.0
,,,,,,95.0
,,,,,,83.0
,,,,,,90.0
,,,,,,83.0
,,,,,,87.0
,,,,,,80.0
,,,,,,87.0
,,,,,,69.0
,,,,,,84.0
,,,,,,85.0
,,,,,,76.0
,,,,,,77.0
,,,,,,69.0
,,,,,,95.0
,,,,,,75.0
,,,,,,82.0
,,,,,,83.0
,,,,,,84.0
,,,,,,61.0
,,,,,,82.0
,,,,,,72.0
,,,,,,91.0
,,,,,,81.0
,,,,,,76.0
,,,,,,81.0
,,,,,,81.0
,,,,,,80.0
,,,,,,77.0
,,,,,,90.0
,,,,,,82.0
,,,,,,84.0
,,,,,,69.0
,,,,,,79.0
,,,,,,87.0
,,,,,,74.0
,,,,,,76.0
,,,,,,74.0
,,,,,,86.0
,,,,,,87.0
,,,,,,83.0
,,,,,,78.0
,,,,,,91.0
,,,,,,74.0
,,,,,,90.0
,,,,,,85.0
,,,,,,88.0
,,,,,,90.0
,,,,,,97.0
,,,,,,93.0
,,,,,,95.0
,,,,,,79.0
,,,,,,81.0
,,,,,,94.0
,,,,,,75.0
,,,,,,86.0
,,,,,,80.0
,,,,,,86.0
,,,,,,93.0
,,,,,,87.0
,,,,,,89.0
,,,,,,75.0
,,,,,,76.0
,,,,,,100.0
,,,,,,83.0
,,,,,,83.0
,,,,,,62.0
,,,,,,97.0
,,,,,,83.0
,,,,,,88.0
,,,,,,83.0
,,,,,,82.0
,,,,,,74.0
,,,,,,59.0
,,,,,,84.0
,,,,,,67.0
,,,,,,88.0
,,,,,,72.0
,,,,,,86.0
,,,,,,90.0
,,,,,,81.0
,,,,,,84.0
,,,,,,83.0
,,,,,,82.0
,,,,,,86.0
,,,,,,75.0
,,,,,,82.0
,,,,,,75.0
,,,,,,87.0
,,,,,,89.0
,,,,,,74.0
,,,,,,82.0
,,,,,,87.0
,,,,,,86.0
,,,,,,90.0
,,,,,,81.0
,,,,,,93.0
,,,,,,85.0
,,,,,,96.0
,,,,,,98.0
,,,,,,79.0
,,,,,,81.0
,,,,,,88.0
,,,,,,92.0
,,,,,,86.0
,,,,,,89.0
,,,,,,79.0
,,,,,,78.0
,,,,,,78.0
,,,,,,77.0
,,,,,,79.0
,,,,,,94.0
,,,,,,76.0
,,,,,,69.0
,,,,,,82.0
,,,,,,74.0
,,,,,,92.0
,,,,,,76.0
,,,,,,91.0
,,,,,,79.0
,,,,,,68.0
,,,,,,77.0
,,,,,,74.0
,,,,,,86.0
,,,,,,82.0
,,,,,,93.0
,,,,,,68.0
,,,,,,84.0
,,,,,,85.0
